NAAM;STRAAT;GEMEENTE;WGS84_LATITUDE;WGS84_LONGITUDE;EMAIL;LINK;POITYPE;CATEGORIE
Vrije Basisschool - Oudenbos;Fernand Hanusdreef;Lokeren;51,09435267;3,91141047;directie@basisschooloudenbos.be;https://www.basisschooloudenbos.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Oudenbos;Fernand Hanusdreef;Lokeren;51,09435267;3,91141047;directie@basisschooloudenbos.be;https://www.basisschooloudenbos.be;Gewoon lager onderwijs;Basisonderwijs
Provinciaal Instituut Lommel - Secundair Onderwijs PROVIL;Luikersteenweg;Lommel;51,25854964;5,39010894; ;;Deeltijds beroepssecundair onderwijs;Secundair onderwijs
Vrije Basisschool - De Klimtoren;Luikersteenweg;Lommel;51,23632407;5,37490129;directie.klimtoren@lkb-net.be;https://www.deklimtorenlommel.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - De Klimtoren;Luikersteenweg;Lommel;51,23632407;5,37490129;directie.klimtoren@lkb-net.be;https://www.deklimtorenlommel.be;Gewoon lager onderwijs;Basisonderwijs
Noord-Limburgse Academie voor Beeldende Kunst;Luikersteenweg;Lommel;51,23632407;5,37490129; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
GO! basisschool XCL Stapsgewijs;Buntstraat;Lommel;51,23582702;5,37098142;directie@xclstapsgewijs.be;https://www.xclstapsgewijs.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! basisschool XCL Stapsgewijs;Buntstraat;Lommel;51,23582702;5,37098142;directie@xclstapsgewijs.be;https://www.xclstapsgewijs.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - De Klimtoren;Burgemeesterstraat;Lommel;51,23804455;5,36279523;gvbbarrier@planet.internet.be;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool BaLu;Hanekapstraat;Lommel;51,23236077;5,33932119;info@balu.be;https://www.balu.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool BaLu;Hanekapstraat;Lommel;51,23236077;5,33932119;info@balu.be;https://www.balu.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool Den Heuvel;Slinkerstraat;Lommel;51,24517264;5,3357356;denheuvel@LKB-net.be;https://www.basisschooldenheuvel.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Eymardschool;Oude Diestersebaan;Lommel;51,21048751;5,31639694;info@eymardschool.be;https://www.eymardschool.be;Buitengewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Eymardschool;Oude Diestersebaan;Lommel;51,21048751;5,31639694;info@eymardschool.be;https://www.eymardschool.be;Buitengewoon lager onderwijs;Basisonderwijs
GO! basisschool Daltonschool Xcl Eigenwijs;Mudakkers;Lommel;51,23158483;5,31529414;info@xcleigenwijs.be;https://www.xcleigenwijs.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! basisschool Daltonschool Xcl Eigenwijs;Mudakkers;Lommel;51,23158483;5,31529414;info@xcleigenwijs.be;https://www.xcleigenwijs.be;Gewoon lager onderwijs;Basisonderwijs
GO! SBSO Helix;Mudakkers;Lommel;51,23158483;5,31529414; ;;Buitengewoon secundair onderwijs;Secundair onderwijs
X plus Lommel;Mudakkers;Lommel;51,23158483;5,31529414;carine.lhomme@xpluslommel.be;https://www.xpluslommel.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
X plus;Mudakkers;Lommel;51,23158483;5,31529414;tamara.vandeweijer@xpluslommel.be;https://www.xpluslommel.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
GO! Tienerschool VOX Pelt;Mudakkers;Lommel;51,23158483;5,31529414; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Kleuterschool - De Speling;Kloosterstraat;Lommel;51,23006198;5,31463324;kleuterschool.despeling@lkb-net.be;https://www.viadespeling.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Lagere School - De Speling;Kloosterstraat;Lommel;51,23012254;5,31380407;speling.lager@lkb-net.be;https://www.speling.be;Gewoon lager onderwijs;Basisonderwijs
WICO - 126219;Pieter Breugheldreef;Lommel;51,24093679;5,31150309;lommel@wico.be;https://www.wico.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
WICO - 126227;Pieter Breugheldreef;Lommel;51,24093679;5,31150309;lommel@wico.be;https://www.wico.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
WICO - 126235;Pieter Breugheldreef;Lommel;51,24093679;5,31150309; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Provinciaal Instituut Lommel Individueel Onderwijs Buitengewoon secundair onderwijs;Duinenstraat;Lommel;51,22042308;5,30819653;info@provilion.be;https://www.provilion.be;Buitengewoon secundair onderwijs;Secundair onderwijs
Provinciaal Instituut Lommel - Secundair Onderwijs PROVIL;Duinenstraat;Lommel;51,22042308;5,30819653;mark.vandeweyer@limburg.be;https://www.provil.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Provinciaal Instituut Lommel - Secundair Onderwijs PROVIL;Duinenstraat;Lommel;51,22042308;5,30819653;mark.vandeweyer@limburg.be;https://www.provil.be;Deeltijds beroepssecundair onderwijs;Secundair onderwijs
Noord-Limburgse Academie voor Beeldende Kunst;Dorp;Lommel;51,23078778;5,30816216; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Stedelijke Basisschool - De Schommel;Haardstraat;Lommel;51,20836829;5,30597868;info@de-schommel.be;https://www.de-schommel.be;Gewoon kleuteronderwijs;Basisonderwijs
Stedelijke Basisschool - De Schommel;Haardstraat;Lommel;51,20836829;5,30597868;info@de-schommel.be;https://www.de-schommel.be;Gewoon lager onderwijs;Basisonderwijs
Noord-Limburgse Academie voor Beeldende Kunst;Haardstraat;Lommel;51,20836829;5,30597868; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
GO! SBSO Helix;Speelpleinstraat;Lommel;51,24649399;5,30219153;info@sbsohelix.be;https://www.sbsohelix.be;Buitengewoon secundair onderwijs;Secundair onderwijs
GO! BSBO Helix;Speelpleinstraat;Lommel;51,24649399;5,30219153;directie@mpihelix.be;https://campushelix.be;Buitengewoon kleuteronderwijs;Basisonderwijs
GO! BSBO Helix;Speelpleinstraat;Lommel;51,24649399;5,30219153;directie@mpihelix.be;https://campushelix.be;Buitengewoon lager onderwijs;Basisonderwijs
Stedelijke Basisschool - 't Stekske;Luikersteenweg;Lommel;51,25194645;5,38549496;stekske@lommel.be;https://www.stekske.be;Gewoon kleuteronderwijs;Basisonderwijs
Stedelijke Basisschool - 't Stekske;Luikersteenweg;Lommel;51,25194645;5,38549496;stekske@lommel.be;https://www.stekske.be;Gewoon lager onderwijs;Basisonderwijs
Noord-Limburgse Academie voor Beeldende Kunst;Luikersteenweg;Lommel;51,25194645;5,38549496; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool Den Heuvel;Warande;Lommel;51,24349779;5,32836826; ;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Den Heuvel;Warande;Lommel;51,24349779;5,32836826; ;;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool Boudewijnschool;Einde;Lommel;51,2270649;5,31621877;directie@boudewijnschoollommel.be;https://www.boudewijnschoollommel.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Boudewijnschool;Einde;Lommel;51,2270649;5,31621877;directie@boudewijnschoollommel.be;https://www.boudewijnschoollommel.be;Gewoon lager onderwijs;Basisonderwijs
GO! SBSO Helix;Frans Van Hamstraat;Lommel;51,22794186;5,30996593; ;;Buitengewoon secundair onderwijs;Secundair onderwijs
Vrije Kleuterschool - De Speling;Eltenbos;Lommel;51,22449239;5,29831498; ;;Gewoon kleuteronderwijs;Basisonderwijs
GO! basisschool XCL Wegwijs;Hendrik van Veldekestraat;Lommel;51,22977501;5,29066052;directie@xclwegwijs.be;https://www.xclwegwijs.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! basisschool XCL Wegwijs;Hendrik van Veldekestraat;Lommel;51,22977501;5,29066052;directie@xclwegwijs.be;https://www.xclwegwijs.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - Lommel-West;Godfried Bomansstraat;Lommel;51,22818033;5,28650577;renke.bots@lkb-net.be;https://www.lommel-west.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Lommel-West;Godfried Bomansstraat;Lommel;51,22818033;5,28650577;renke.bots@lkb-net.be;https://www.lommel-west.be;Gewoon lager onderwijs;Basisonderwijs
Noord-Limburgse Academie voor Muziek,Woord,Dans;Jan Davidlaan;Lommel;51,22769268;5,28447755; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Noord-Limburgse Academie voor Beeldende Kunst;Jan Davidlaan;Lommel;51,22769268;5,28447755; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - School met de Bijbel Den Akker;Sint-Janstraat;Lommel;51,16728836;5,2724539;directie@denakker.be;https://www.schoolmetdebijbel.com;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - School met de Bijbel Den Akker;Sint-Janstraat;Lommel;51,16728836;5,2724539;directie@denakker.be;https://www.schoolmetdebijbel.com;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - Sint-Jan;Kleuterstraat;Lommel;51,16361667;5,26592063; ;;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - Sint-Jan;Kerkweg;Lommel;51,16355736;5,26426106;info.sint-jan@lkb-net.be;https://www.sintjan-lommel.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Sint-Jan;Kerkweg;Lommel;51,16355736;5,26426106;info.sint-jan@lkb-net.be;https://www.sintjan-lommel.be;Gewoon lager onderwijs;Basisonderwijs
Noord-Limburgse Academie voor Beeldende Kunst;Kerkweg;Lommel;51,16355736;5,26426106; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - Lommel-West;Martinus Van Gurplaan;Lommel;51,2246354;5,26111183; ;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Lommel-West;Martinus Van Gurplaan;Lommel;51,2246354;5,26111183; ;;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijk Technisch Instituut;Daalkouter;Londerzeel;51,0035798;4,30898849;info@gtil.be;https://www.gtil.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
De Academie Londerzeel;Mechelsestraat;Londerzeel;51,00403739;4,30730677;directie@academie.londerzeel.be;https://academie.londerzeel.be;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Kleuterschool - Mini Virgo;Kerkhofstraat;Londerzeel;51,00221176;4,30568504;directie@minivirgo.be;https://www.minivirgo.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - Centrumschool;Lijsterstraat;Londerzeel;51,01237761;4,30418954; ;;Gewoon kleuteronderwijs;Basisonderwijs
Virgo Sapiens Secundair;Heldenplein;Londerzeel;51,00068276;4,30410576;info@virgosapiens.be;https://www.virgosecundair.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Virgo Sapiensinstituut;Heldenplein;Londerzeel;51,00068276;4,30410576;info@virgosapiens.be;https://www.virgosapiens.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Lagere School - Virgo Sapiens;Heldenplein;Londerzeel;51,0007451;4,30303723;directie@lsvirgo.be;https://www.lsvirgo.be;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Basisschool - Centrumschool;Stationsstraat;Londerzeel;51,00654124;4,29982343;directie@centrumschool.londerzeel.be;https://centrumschool.londerzeel.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - Centrumschool;Stationsstraat;Londerzeel;51,00654124;4,29982343;directie@centrumschool.londerzeel.be;https://centrumschool.londerzeel.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - Virgo De Heide;Topmolen;Londerzeel;51,02472369;4,29577748;secretariaat@virgodeheide.be;https://www.virgodeheide.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Virgo De Heide;Topmolen;Londerzeel;51,02472369;4,29577748;secretariaat@virgodeheide.be;https://www.virgodeheide.be;Gewoon lager onderwijs;Basisonderwijs
De Academie Londerzeel;Sint Jozefstraat;Londerzeel;51,02922692;4,29532863; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Gemeentelijke Lagere School - Ter Elst;J. Van Doorslaerstraat;Londerzeel;50,99509673;4,26163684;secretariaat@terelst.londerzeel.be;https://terelst.londerzeel.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Kleuterschool - Virgo De Huffeltjes;Schoolstraat;Londerzeel;50,99314434;4,25971837;directie@virgodehuffeltjes.be;https://www.dehuffeltjes.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - Kouterschool;Kouterbaan;Londerzeel;51,02068419;4,24766862;secretariaat@kouterschool.londerzeel.be;https://kouterschool.londerzeel.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - Kouterschool;Kouterbaan;Londerzeel;51,02068419;4,24766862;secretariaat@kouterschool.londerzeel.be;https://kouterschool.londerzeel.be;Gewoon lager onderwijs;Basisonderwijs
De Academie Londerzeel;Jozef Vermaesenplein;Londerzeel;51,02066194;4,24356408; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - Virgo Amandus;Kloosterstraat;Londerzeel;51,01843943;4,24148928;directie@virgoamandus.be;https://www.virgoamandus.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Virgo Amandus;Kloosterstraat;Londerzeel;51,01843943;4,24148928;directie@virgoamandus.be;https://www.virgoamandus.be;Gewoon lager onderwijs;Basisonderwijs
Stedelijke Academie voor Muziek en Woord;Ieperstraat;Lo-Reninge;50,94421869;2,79017041; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool Reninge-Nieuwkapelle;Ieperstraat;Lo-Reninge;50,9462498;2,79010207;pieter.formesyn@lorenpolnie.be;https://www.vbsreninge-nieuwkapelle.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Reninge-Nieuwkapelle;Ieperstraat;Lo-Reninge;50,9462498;2,79010207;pieter.formesyn@lorenpolnie.be;https://www.vbsreninge-nieuwkapelle.be;Gewoon lager onderwijs;Basisonderwijs
Stedelijke Academie voor Beeldende Kunst;Ieperstraat;Lo-Reninge;50,94494628;2,78944855; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool Lo-Pollinkhove;Vaartstraat;Lo-Reninge;50,97200385;2,73242921; ;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Lo-Pollinkhove;Vaartstraat;Lo-Reninge;50,97200385;2,73242921; ;;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool Lo-Pollinkhove;Ooststraat;Lo-Reninge;50,98223878;2,75345195;directeur.sandra@lorenpolnie.be;https://www.vbs-lorenpolnie.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Lo-Pollinkhove;Ooststraat;Lo-Reninge;50,98223878;2,75345195;directeur.sandra@lorenpolnie.be;https://www.vbs-lorenpolnie.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool De Bron;Molendreef;Lovendegem;51,09765743;3,61049635;celinedeclercq@debron-lovendegem.be;https://www.debron-lovendegem.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool De Bron;Molendreef;Lovendegem;51,09765743;3,61049635;celinedeclercq@debron-lovendegem.be;https://www.debron-lovendegem.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool De Bron;Molendreef;Lovendegem;51,09765743;3,61049635;erwinmeire@debron-lovendegem.be;https://www.debron-lovendegem.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool De Bron;Molendreef;Lovendegem;51,09765743;3,61049635;erwinmeire@debron-lovendegem.be;https://www.debron-lovendegem.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool De Bron;Kasteeldreef;Lovendegem;51,0954671;3,60817636; ;;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool De Bron;Kasteeldreef;Lovendegem;51,0954671;3,60817636; ;;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Basisschool - De Stip;Schoolstraat;Lubbeek;50,87231467;4,88381994;directie.binkom@gbslubbeek.be;https://www.gbslubbeek.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - De Stip;Schoolstraat;Lubbeek;50,87231467;4,88381994;directie.binkom@gbslubbeek.be;https://www.gbslubbeek.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool Sint-Martinusschool;Dorpsstraat;Lubbeek;50,87895537;4,84402126;directie@sintmartinusschool.be;https://www.sintmartinusschool.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Sint-Martinusschool;Dorpsstraat;Lubbeek;50,87895537;4,84402126;directie@sintmartinusschool.be;https://www.sintmartinusschool.be;Gewoon lager onderwijs;Basisonderwijs
Kunstacademie Regio Tienen;Dorpsstraat;Lubbeek;50,8805203;4,84383818; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Ziekenhuisschool UZ Leuven, secundair onderwijs;Weligerveld;Lubbeek;50,86150648;4,79986871; ;;Buitengewoon secundair onderwijs;Secundair onderwijs
VBSBO Ziekenhuisschool UZ Leuven basisonderwijs;Weligerveld;Lubbeek;50,86150648;4,79986871; ;;Buitengewoon kleuteronderwijs;Basisonderwijs
VBSBO Ziekenhuisschool UZ Leuven basisonderwijs;Weligerveld;Lubbeek;50,86150648;4,79986871; ;;Buitengewoon lager onderwijs;Basisonderwijs
Gemeentelijke Basisschool school 32,12;Kerkplein;Lubbeek;50,87116638;4,79356435;directie.school32,12@gbslubbeek.be;https://www.gbslubbeek.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool school 32,12;Kerkplein;Lubbeek;50,87116638;4,79356435;directie.school32,12@gbslubbeek.be;https://www.gbslubbeek.be;Gewoon lager onderwijs;Basisonderwijs
Kunstacademie Regio Tienen;Kerkplein;Lubbeek;50,87116638;4,79356435; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - De Linde;Wolvendreef;Lubbeek;50,89474368;4,7686759;directie@vbsdelinde.be;https://www.vbsdelinde.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - De Linde;Wolvendreef;Lubbeek;50,89474368;4,7686759;directie@vbsdelinde.be;https://www.vbsdelinde.be;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Basisschool - De Stip Linden;Martelarenplaats;Lubbeek;50,89485523;4,76759658;directie.linden@gbslubbeek.be;https://www.gbslubbeek.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - De Stip Linden;Martelarenplaats;Lubbeek;50,89485523;4,76759658;directie.linden@gbslubbeek.be;https://www.gbslubbeek.be;Gewoon lager onderwijs;Basisonderwijs
Kunstacademie Regio Tienen;Martelarenplaats;Lubbeek;50,89485523;4,76759658; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - Domino Genenbos;Genenbosstraat;Lummen;51,00870822;5,22882393;secretariaat@vbs-genenbos.be;https://www.basisschool-domino-genenbos.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Domino Genenbos;Genenbosstraat;Lummen;51,00870822;5,22882393;secretariaat@vbs-genenbos.be;https://www.basisschool-domino-genenbos.be;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Lagere School - De Zonnebloem;Geneikenstraat;Lummen;51,01240988;5,20543563;gemeenteschool@lummen.be;https://www.zonnebloem.lummen.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Kleuterschool - De Wegwijzer;Koekoekstraat;Lummen;51,01264439;5,20532581; ;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Wondere Wereld;Dr. Vanderhoeydonckstraat;Lummen;50,98984497;5,1953895;info@wondere-wereld.be;https://www.wondere-wereld.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Wondere Wereld;Dr. Vanderhoeydonckstraat;Lummen;50,98984497;5,1953895;info@wondere-wereld.be;https://www.wondere-wereld.be;Gewoon lager onderwijs;Basisonderwijs
Spectrumcollege Campus Lummen Bovenbouw;Pastoor Frederickxstraat;Lummen;50,9857422;5,19460495;campus.lummen@spectrumcollege.be;https://www.collegelummen.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Spectrumcollege Campus Lummen Middenschool;Pastoor Frederickxstraat;Lummen;50,9857422;5,19460495;campus.lummen@spectrumcollege.be;https://www.collegelummen.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Lagere School - De Wegwijzer;Gemeenteplein;Lummen;50,98558181;5,19312093;secretariaat@dewegwijzer-lummen.be;https://www.dewegwijzer-lummen.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Kleuterschool - De Wegwijzer;Gemeenteplein;Lummen;50,98558181;5,19312093;secretariaat@dewegwijzer-lummen.be;https://www.dewegwijzer-lummen.be;Gewoon kleuteronderwijs;Basisonderwijs
Academie voor Muziek, Woord en Dans;Sportweg;Lummen;50,99131308;5,18986024; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Academie voor Muziek, Woord en Dans;Kerkstraat;Lummen;50,98532659;5,18976951; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
GO! Next daltonschool de Talentuin;Windmolenstraat;Lummen;50,98975479;5,18772487;directie@daltonschooldetalentuin.be;https://www.daltonschooldetalentuin.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! Next daltonschool de Talentuin;Windmolenstraat;Lummen;50,98975479;5,18772487;directie@daltonschooldetalentuin.be;https://www.daltonschooldetalentuin.be;Gewoon lager onderwijs;Basisonderwijs
Secundaire scholen Sint - Ferdinand OV4;St.-Ferdinandstraat;Lummen;50,99725367;5,18621778;ellen.vanzeir@ferdinand.broedersvanliefde.be;https://www.sint-ferdinand.be;Buitengewoon secundair onderwijs;Secundair onderwijs
Vrije Lagere School voor Buitengewoon Onderwijs - De Blinker;St.-Ferdinandstraat;Lummen;50,99725367;5,18621778;deblinker@ferdinand.broedersvanliefde.be;https://www.deblinkerlummen.be;Buitengewoon lager onderwijs;Basisonderwijs
